Date,Name,Marcap
2010-08-19,삼성생명,21800000000000.0
2010-08-19,현대모비스,21269634065500.0
2010-08-19,현대중공업,21052000000000.0
2010-08-19,한국전력,20081069385600.0
2010-08-19,KB금융,18911915372350.0
2010-08-19,LG전자,15188020470000.0
2010-08-19,LG,14857168979100.0
2010-08-19,SK텔레콤,13282669459500.0
2010-08-19,하이닉스,13281210247500.0
2010-08-19,LG디스플레이,12881365200000.0
2010-08-20,삼성전자,115482680208000.0
2010-08-20,POSCO,44203725345000.0
2010-08-20,현대차,30728568820500.0
2010-08-20,LG화학,23493104950000.0
2010-08-20,신한지주,21955440878100.0
2010-08-20,삼성생명,21800000000000.0
2010-08-20,현대모비스,21269634065500.0
2010-08-20,현대중공업,20710000000000.0
2010-08-20,한국전력,19888599072000.0
2010-08-20,KB금융,18602834017950.0
2010-08-20,LG,15374840372100.0
2010-08-20,LG전자,15043372656000.0
2010-08-20,SK텔레콤,13323042315000.0
2010-08-20,하이닉스,12986072242000.0
2010-08-20,LG디스플레이,12630894210000.0
2010-08-23,삼성전자,116366476230000.0
2010-08-23,POSCO,43549824082500.0
2010-08-23,현대차,29406909946500.0
2010-08-23,LG화학,23128613900000.0
2010-08-23,신한지주,21813181002000.0
2010-08-23,삼성생명,21500000000000.0
2010-08-23,현대중공업,21090000000000.0
2010-08-23,현대모비스,20296195435500.0
2010-08-23,한국전력,19824442300800.0
2010-08-23,KB금융,18583516433300.0
2010-08-23,LG,15564653216200.0
2010-08-23,LG전자,14754077028000.0
2010-08-23,SK텔레콤,13323042315000.0
2010-08-23,하이닉스,12631906635400.0
2010-08-23,삼성전자우,12375717434000.0
2010-08-24,삼성전자,115335380871000.0
2010-08-24,POSCO,43506230665000.0
2010-08-24,현대차,29847462904500.0
2010-08-24,LG화학,22565309550000.0
2010-08-24,신한지주,22050280795500.0
2010-08-24,삼성생명,21600000000000.0
2010-08-24,현대모비스,20685570887500.0
2010-08-24,현대중공업,20216000000000.0
2010-08-24,한국전력,19567815216000.0
2010-08-24,KB금융,18486928510050.0
2010-08-24,LG,15185027528000.0
2010-08-24,LG전자,14681753121000.0
2010-08-24,SK텔레콤,13201923748500.0
2010-08-24,하이닉스,12956558441450.0
2010-08-24,삼성전자우,12330050580000.0
2010-08-25,삼성전자,113715088164000.0
2010-08-25,POSCO,42983109655000.0
2010-08-25,현대차,29627186425500.0
2010-08-25,LG화학,22300225150000.0
2010-08-25,신한지주,21623501167200.0
2010-08-25,삼성생명,21500000000000.0
2010-08-25,현대모비스,20004163846500.0
2010-08-25,한국전력,19824442300800.0
2010-08-25,현대중공업,19760000000000.0
2010-08-25,KB금융,18235799909600.0
2010-08-25,LG,14839913266000.0
2010-08-25,LG전자,14247809679000.0
2010-08-25,SK텔레콤,13161550893000.0
2010-08-25,하이닉스,13015586042550.0
2010-08-25,LG디스플레이,12022607520000.0
2010-08-26,삼성전자,113862387501000.0
2010-08-26,POSCO,42416395227500.0
2010-08-26,현대차,29957601144000.0
2010-08-26,LG화학,22333360700000.0
2010-08-26,삼성생명,21700000000000.0
2010-08-26,신한지주,21386401373700.0
2010-08-26,현대모비스,20393539298500.0
2010-08-26,한국전력,19664050372800.0
2010-08-26,현대중공업,19646000000000.0
2010-08-26,KB금융,18158529571000.0
2010-08-26,LG,14753634700500.0
2010-08-26,LG전자,14001908395200.0
2010-08-26,하이닉스,13340237848600.0
2010-08-26,SK텔레콤,13121178037500.0
2010-08-26,LG디스플레이,12273078510000.0
2010-08-27,삼성전자,112831292142000.0
2010-08-27,POSCO,42242021557500.0
2010-08-27,현대차,30398154102000.0
2010-08-27,LG화학,22697851750000.0
2010-08-27,삼성생명,21500000000000.0
2010-08-27,신한지주,21410111353050.0
2010-08-27,현대모비스,20296195435500.0
2010-08-27,현대중공업,19988000000000.0
2010-08-27,한국전력,19182874588800.0
2010-08-27,KB금융,18544881264000.0
2010-08-27,LG,14891680405300.0
2010-08-27,LG전자,13886190144000.0
2010-08-27,하이닉스,13310724048050.0
2010-08-27,SK텔레콤,13080805182000.0
2010-08-27,기아차,12145671870350.0
2010-08-30,삼성전자,114304285512000.0
2010-08-30,POSCO,43331856995000.0
2010-08-30,현대차,31058983539000.0
2010-08-30,LG화학,22929800600000.0
2010-08-30,신한지주,22050280795500.0
2010-08-30,삼성생명,22000000000000.0
2010-08-30,현대모비스,20782914750500.0
2010-08-30,현대중공업,20596000000000.0
2010-08-30,한국전력,19375344902400.0
2010-08-30,KB금융,19124408803500.0
2010-08-30,LG,15012470397000.0
2010-08-30,LG전자,14175485772000.0
2010-08-30,하이닉스,13281210247500.0
2010-08-30,SK텔레콤,13161550893000.0
2010-08-30,기아차,12303152218750.0
2010-08-31,삼성전자,111358298772000.0
2010-08-31,POSCO,42416395227500.0
2010-08-31,현대차,31169121778500.0
2010-08-31,LG화학,22863529500000.0
2010-08-31,삼성생명,21800000000000.0
2010-08-31,신한지주,21765761043300.0
2010-08-31,현대모비스,21123618271000.0
2010-08-31,현대중공업,20064000000000.0
2010-08-31,KB금융,18776692279800.0
2010-08-31,한국전력,18701698804800.0
2010-08-31,LG,14839913266000.0
2010-08-31,LG전자,13944049269600.0
2010-08-31,SK텔레콤,13040432326500.0
2010-08-31,하이닉스,12454823832100.0
2010-08-31,삼성전자우,12170216591000.0
2010-09-01,삼성전자,110769101424000.0
2010-09-01,POSCO,42154834722500.0
2010-09-01,현대차,31719812976000.0
2010-09-01,LG화학,22929800600000.0
2010-09-01,삼성생명,22000000000000.0
2010-09-01,현대모비스,21951041106500.0
2010-09-01,신한지주,21908020919400.0
2010-09-01,현대중공업,20748000000000.0
2010-09-01,KB금융,18950550541650.0
2010-09-01,한국전력,18541306876800.0
2010-09-01,LG,15443863224500.0
2010-09-01,LG전자,13857260581200.0
2010-09-01,SK텔레콤,13242296604000.0
2010-09-01,기아차,12559057784900.0
2010-09-01,SK에너지,12344152794000.0
2010-09-02,삼성전자,111800196783000.0
2010-09-02,POSCO,42024054470000.0
2010-09-02,현대차,31499536497000.0
2010-09-02,LG화학,23625647150000.0
2010-09-02,현대모비스,21805025312000.0
2010-09-02,삼성생명,21800000000000.0
2010-09-02,현대중공업,20900000000000.0
2010-09-02,신한지주,20841071848650.0
2010-09-02,KB금융,18699421941200.0
2010-09-02,한국전력,18605463648000.0
2010-09-02,LG,16047813183000.0
2010-09-02,LG전자,13944049269600.0
2010-09-02,SK텔레콤,13323042315000.0
2010-09-02,LG디스플레이,12702457350000.0
2010-09-02,롯데쇼핑,12532215881000.0
2010-09-03,삼성전자,112094795457000.0
2010-09-03,POSCO,41457340042500.0
2010-09-03,현대차,32380642413000.0
2010-09-03,LG화학,23161749450000.0
2010-09-03,현대모비스,22291744627000.0
2010-09-03,삼성생명,22200000000000.0
2010-09-03,현대중공업,21052000000000.0
2010-09-03,신한지주,20438002199700.0
2010-09-03,한국전력,18733777190400.0
2010-09-03,KB금융,18660786771900.0
2010-09-03,LG,15823488912700.0
2010-09-03,LG전자,14276739241800.0
2010-09-03,SK텔레콤,13363415170500.0
2010-09-03,LG디스플레이,13131836190000.0
2010-09-03,하이닉스,12868017039800.0
2010-09-06,삼성전자,114893482860000.0
2010-09-06,POSCO,42067647887500.0
2010-09-06,현대차,32931333610500.0
2010-09-06,LG화학,23161749450000.0
2010-09-06,삼성생명,22800000000000.0
2010-09-06,현대모비스,22729792010500.0
2010-09-06,현대중공업,21128000000000.0
2010-09-06,신한지주,20438002199700.0
2010-09-06,KB금융,18892597787700.0
2010-09-06,한국전력,18733777190400.0
2010-09-06,LG,15495630363800.0
2010-09-06,LG전자,14334598367400.0
2010-09-06,SK텔레콤,13282669459500.0
2010-09-06,기아차,13176593259450.0
2010-09-06,LG디스플레이,13131836190000.0
2010-09-07,삼성전자,116071877556000.0
2010-09-07,POSCO,43942164840000.0
2010-09-07,현대차,32711057131500.0
2010-09-07,LG화학,22896665050000.0
2010-09-07,현대모비스,22778463942000.0
2010-09-07,삼성생명,22700000000000.0
2010-09-07,현대중공업,21052000000000.0
2010-09-07,신한지주,20461712179050.0
2010-09-07,KB금융,18853962618400.0
2010-09-07,한국전력,18477150105600.0
2010-09-07,LG,15495630363800.0
2010-09-07,LG전자,14276739241800.0
2010-09-07,SK텔레콤,13201923748500.0
2010-09-07,기아차,13156897305400.0
2010-09-07,LG디스플레이,13024491480000.0
2010-09-08,삼성전자,113567788827000.0
2010-09-08,POSCO,43767791170000.0
2010-09-08,현대차,33482024808000.0
2010-09-08,현대모비스,22973151668000.0
2010-09-08,삼성생명,22700000000000.0
2010-09-08,LG화학,22499038450000.0
2010-09-08,현대중공업,21166000000000.0
2010-09-08,신한지주,20058642530100.0
2010-09-08,한국전력,18669620419200.0
2010-09-08,KB금융,18583516433300.0
2010-09-08,LG,15409351798300.0
2010-09-08,LG전자,13900654925400.0
2010-09-08,기아차,13452336616150.0
2010-09-08,SK텔레콤,13242296604000.0
2010-09-08,LG디스플레이,12988709910000.0
2010-09-09,삼성전자,111358298772000.0
2010-09-09,POSCO,43854978005000.0
2010-09-09,현대차,33261748329000.0
2010-09-09,현대모비스,22875807805000.0
2010-09-09,LG화학,22499038450000.0
2010-09-09,삼성생명,22200000000000.0
2010-09-09,현대중공업,21128000000000.0
2010-09-09,신한지주,20366872261650.0
2010-09-09,KB금융,18738057110500.0
2010-09-09,한국전력,18573385262400.0
2010-09-09,LG,15461118937600.0
2010-09-09,LG전자,13958514051000.0
2010-09-09,기아차,13417663220850.0
2010-09-09,LG디스플레이,13346525610000.0
2010-09-09,롯데쇼핑,13214735170000.0
2010-09-10,삼성전자,112831292142000.0
2010-09-10,POSCO,43462637247500.0
2010-09-10,현대차,32600918892000.0
2010-09-10,LG화학,22764122850000.0
2010-09-10,현대모비스,22632448147500.0
2010-09-10,삼성생명,21900000000000.0
2010-09-10,현대중공업,21508000000000.0
2010-09-10,신한지주,21007041704100.0
2010-09-10,한국전력,19311188131200.0
2010-09-10,KB금융,18969868126300.0
2010-09-10,LG,15530141790000.0
2010-09-10,LG전자,14059767520800.0
2010-09-10,롯데쇼핑,13490647223000.0
2010-09-10,LG디스플레이,13328634825000.0
2010-09-10,SK텔레콤,13242296604000.0
2010-09-13,삼성전자,113420489490000.0
2010-09-13,POSCO,44726846355000.0
2010-09-13,현대차,34142854245000.0
2010-09-13,현대모비스,23703230640500.0
2010-09-13,LG화학,23095478350000.0
2010-09-13,현대중공업,22800000000000.0
2010-09-13,삼성생명,21600000000000.0
2010-09-13,신한지주,20841071848650.0
2010-09-13,한국전력,19214952974400.0
2010-09-13,KB금융,19085773634200.0
2010-09-13,LG,15650931781700.0
2010-09-13,LG전자,14088697083600.0
2010-09-13,기아차,13732909346450.0
2010-09-13,LG디스플레이,13346525610000.0
2010-09-13,롯데쇼핑,13243778544000.0
2010-09-14,삼성전자,111947496120000.0
2010-09-14,POSCO,45337154200000.0
2010-09-14,현대차,34583407203000.0
2010-09-14,현대모비스,23751902572000.0
2010-09-14,현대중공업,23028000000000.0
2010-09-14,LG화학,22697851750000.0
2010-09-14,삼성생명,21500000000000.0
2010-09-14,신한지주,21101881621500.0
2010-09-14,한국전력,19375344902400.0
2010-09-14,KB금융,19317584650000.0
2010-09-14,LG,15098748962500.0
2010-09-14,LG전자,14175485772000.0
2010-09-14,기아차,13535880517950.0
2010-09-14,롯데쇼핑,13505168910000.0
2010-09-14,SK텔레콤,13242296604000.0
2010-09-15,삼성전자,111505598109000.0
2010-09-15,POSCO,45685901540000.0
2010-09-15,현대차,34803683682000.0
2010-09-15,현대모비스,23703230640500.0
2010-09-15,현대중공업,23598000000000.0
2010-09-15,LG화학,22366496250000.0
2010-09-15,삼성생명,21600000000000.0
2010-09-15,신한지주,21078171642150.0
2010-09-15,KB금융,19472125327200.0
2010-09-15,한국전력,19343266516800.0
2010-09-15,LG,15254050380400.0
2010-09-15,LG전자,14291204023200.0
2010-09-15,기아차,13634394932200.0
2010-09-15,LG디스플레이,13328634825000.0
2010-09-15,SK에너지,13268808434000.0
2010-09-16,삼성전자,111505598109000.0
2010-09-16,POSCO,44639659520000.0
2010-09-16,현대차,33482024808000.0
2010-09-16,현대중공업,23636000000000.0
2010-09-16,현대모비스,23508542914500.0
2010-09-16,삼성생명,21600000000000.0
2010-09-16,LG화학,21339294200000.0
2010-09-16,신한지주,20580262075800.0
2010-09-16,KB금융,19240314311400.0
2010-09-16,한국전력,19182874588800.0
2010-09-16,LG,14719123274300.0
2010-09-16,LG전자,14161020990600.0
2010-09-16,LG디스플레이,13668559740000.0
2010-09-16,SK텔레콤,13403788026000.0
2010-09-16,기아차,13326641016000.0
2010-09-17,삼성전자,113862387501000.0
2010-09-17,POSCO,44639659520000.0
2010-09-17,현대차,33482024808000.0
2010-09-17,현대모비스,24092606092500.0
2010-09-17,현대중공업,23560000000000.0
2010-09-17,삼성생명,22000000000000.0
2010-09-17,LG화학,21604378600000.0
2010-09-17,신한지주,20864781828000.0
2010-09-17,KB금융,19298267065350.0
2010-09-17,한국전력,19214952974400.0
2010-09-17,LG전자,14826400935000.0
2010-09-17,LG,14650100421900.0
2010-09-17,LG디스플레이,13775904450000.0
2010-09-17,기아차,13504066710000.0
2010-09-17,SK에너지,13407506780000.0
2010-09-20,삼성전자,114893482860000.0
2010-09-20,POSCO,44116538510000.0
2010-09-20,현대차,34252992484500.0
2010-09-20,현대모비스,23800574503500.0
2010-09-20,현대중공업,23674000000000.0
2010-09-20,LG화학,22134547400000.0
2010-09-20,삼성생명,21700000000000.0
2010-09-20,신한지주,20864781828000.0
2010-09-20,KB금융,19781206681600.0
2010-09-20,한국전력,19118717817600.0
2010-09-20,LG전자,14681753121000.0
2010-09-20,LG,14632844708800.0
2010-09-20,기아차,13740634302000.0
2010-09-20,SK에너지,13684903472000.0
2010-09-20,LG디스플레이,13489651890000.0
2010-09-24,삼성전자,112242094794000.0
2010-09-24,POSCO,44203725345000.0
2010-09-24,현대차,35574651358500.0
2010-09-24,현대모비스,25017372791000.0
2010-09-24,현대중공업,24358000000000.0
2010-09-24,LG화학,21703785250000.0
2010-09-24,삼성생명,21400000000000.0
2010-09-24,신한지주,20935911766050.0
2010-09-24,KB금융,19742571512300.0
2010-09-24,한국전력,19247031360000.0
2010-09-24,기아차,14509478976000.0
2010-09-24,LG,14356753299200.0
2010-09-24,LG전자,14117626646400.0
2010-09-24,SK에너지,13684903472000.0
2010-09-24,LG디스플레이,13489651890000.0
2010-09-27,삼성전자,111210999435000.0
2010-09-27,POSCO,44378099015000.0
2010-09-27,현대차,35574651358500.0
2010-09-27,현대중공업,24966000000000.0
2010-09-27,현대모비스,24822685065000.0
2010-09-27,LG화학,21405565300000.0
2010-09-27,삼성생명,21000000000000.0
2010-09-27,신한지주,20793651889950.0
2010-09-27,KB금융,19298267065350.0
2010-09-27,한국전력,19150796203200.0
2010-09-27,기아차,14726332602000.0
2010-09-27,LG,14667356135000.0
2010-09-27,LG전자,13958514051000.0
2010-09-27,롯데쇼핑,13810124337000.0
2010-09-27,SK에너지,13546205126000.0
2010-09-28,삼성전자,109738006065000.0
2010-09-28,POSCO,44814033190000.0
2010-09-28,현대차,34473268963500.0
2010-09-28,현대중공업,25156000000000.0
2010-09-28,현대모비스,24871356996500.0
2010-09-28,LG화학,21206752000000.0
2010-09-28,삼성생명,20800000000000.0
2010-09-28,신한지주,20390582241000.0
2010-09-28,한국전력,19150796203200.0
2010-09-28,KB금융,19124408803500.0
2010-09-28,기아차,14687941486500.0
2010-09-28,LG,14391264725400.0
2010-09-28,롯데쇼핑,14013427955000.0
2010-09-28,LG전자,13886190144000.0
2010-09-28,SK에너지,13869834600000.0
2010-09-29,삼성전자,113715088164000.0
2010-09-29,POSCO,44639659520000.0
2010-09-29,현대차,33482024808000.0
2010-09-29,현대중공업,25004000000000.0
2010-09-29,현대모비스,24676669270500.0
2010-09-29,LG화학,22068276300000.0
2010-09-29,삼성생명,20700000000000.0
2010-09-29,신한지주,20485422158400.0
2010-09-29,KB금융,19124408803500.0
2010-09-29,한국전력,19086639432000.0
2010-09-29,LG,14546566143300.0
2010-09-29,기아차,14471072551800.0
2010-09-29,LG디스플레이,14133720150000.0
2010-09-29,LG전자,14030837958000.0
2010-09-29,SK에너지,14008532946000.0
2010-09-30,삼성전자,114451584849000.0
2010-09-30,POSCO,44988406860000.0
2010-09-30,현대차,33702301287000.0
2010-09-30,현대모비스,25017372791000.0
2010-09-30,현대중공업,24890000000000.0
2010-09-30,LG화학,22101411850000.0
2010-09-30,삼성생명,20800000000000.0
2010-09-30,신한지주,20698811972550.0
2010-09-30,KB금융,18931232957000.0
2010-09-30,한국전력,18862090732800.0
2010-09-30,기아차,14510503267200.0
2010-09-30,LG,14235963307500.0
2010-09-30,LG디스플레이,14097938580000.0
2010-09-30,LG전자,13900654925400.0
2010-09-30,SK텔레콤,13847889436500.0
2010-10-01,삼성전자,114451584849000.0
2010-10-01,POSCO,45598714705000.0
2010-10-01,현대차,34583407203000.0
2010-10-01,현대모비스,25309404380000.0
2010-10-01,현대중공업,23750000000000.0
2010-10-01,LG화학,21869463000000.0
2010-10-01,신한지주,21789471022650.0
2010-10-01,삼성생명,21200000000000.0
2010-10-01,한국전력,19343266516800.0
2010-10-01,KB금융,19298267065350.0
2010-10-01,기아차,14628820715600.0
2010-10-01,LG전자,13972978832400.0
2010-10-01,SK텔레콤,13969008003000.0
2010-10-01,LG디스플레이,13954812300000.0
2010-10-01,LG,13856337619300.0
2010-10-04,삼성전자,114893482860000.0
2010-10-04,POSCO,45337154200000.0
2010-10-04,현대차,35023960161000.0
2010-10-04,현대모비스,25358076311500.0
2010-10-04,현대중공업,23788000000000.0
2010-10-04,신한지주,22121410733550.0
2010-10-04,LG화학,21504971950000.0
2010-10-04,삼성생명,21300000000000.0
2010-10-04,한국전력,20337696470400.0
2010-10-04,KB금융,19858477020200.0
2010-10-04,기아차,15062559335200.0
2010-10-04,SK텔레콤,14049753714000.0
2010-10-04,LG,13890849045500.0
2010-10-04,LG전자,13784936674200.0
2010-10-04,SK에너지,13731136254000.0
2010-10-05,삼성전자,113862387501000.0
2010-10-05,POSCO,46034648880000.0
2010-10-05,현대차,35354374879500.0
2010-10-05,현대모비스,25406748243000.0
2010-10-05,현대중공업,23560000000000.0
2010-10-05,신한지주,22690450237950.0
2010-10-05,삼성생명,21100000000000.0
2010-10-05,한국전력,20979264182400.0
2010-10-05,LG화학,20974803150000.0
2010-10-05,KB금융,20051652866700.0
2010-10-05,기아차,15220282469600.0
2010-10-05,SK텔레콤,14090126569500.0
2010-10-05,LG전자,13799401455600.0
2010-10-05,LG디스플레이,13722232095000.0
2010-10-05,LG,13459456218000.0
2010-10-06,삼성전자,116808374241000.0
2010-10-06,POSCO,46819330395000.0
2010-10-06,현대차,35244236640000.0
2010-10-06,현대중공업,25308000000000.0
2010-10-06,현대모비스,25163388585500.0
2010-10-06,신한지주,22666740258600.0
2010-10-06,LG화학,21504971950000.0
2010-10-06,삼성생명,21200000000000.0
2010-10-06,한국전력,20947185796800.0
2010-10-06,KB금융,19897112189500.0
2010-10-06,기아차,15062559335200.0
2010-10-06,SK텔레콤,14291990847000.0
2010-10-06,LG디스플레이,14133720150000.0
2010-10-06,LG전자,13944049269600.0
2010-10-06,SK에너지,13916067382000.0
2010-10-07,삼성전자,113420489490000.0
2010-10-07,POSCO,46906517230000.0
2010-10-07,현대차,34803683682000.0
2010-10-07,현대중공업,26220000000000.0
2010-10-07,현대모비스,24725341202000.0
2010-10-07,신한지주,22453350444450.0
2010-10-07,LG화학,21306158650000.0
2010-10-07,삼성생명,21000000000000.0
2010-10-07,한국전력,20722637097600.0
2010-10-07,KB금융,20090288036000.0
2010-10-07,기아차,14990783970000.0
2010-10-07,SK에너지,14285929638000.0
2010-10-07,SK텔레콤,14211245136000.0
2010-10-07,LG디스플레이,14205283290000.0
2010-10-07,롯데쇼핑,14202209886000.0
2010-10-08,삼성전자,111652897446000.0
2010-10-08,POSCO,45947462045000.0
2010-10-08,현대차,35244236640000.0
2010-10-08,현대중공업,25992000000000.0
2010-10-08,현대모비스,25017372791000.0
2010-10-08,신한지주,22050280795500.0
2010-10-08,LG화학,21736920800000.0
2010-10-08,삼성생명,21200000000000.0
2010-10-08,한국전력,20241461313600.0
2010-10-08,KB금융,20167558374600.0
2010-10-08,기아차,15247205274750.0
2010-10-08,SK텔레콤,14332363702500.0
2010-10-08,SK에너지,14147231292000.0
2010-10-08,LG디스플레이,14026375440000.0
2010-10-08,LG,13942616184800.0
2010-10-11,삼성전자,110916400761000.0
2010-10-11,POSCO,46296209385000.0
2010-10-11,현대차,35794927837500.0
2010-10-11,현대모비스,25893467558000.0
2010-10-11,현대중공업,25232000000000.0
2010-10-11,신한지주,21457531311750.0
2010-10-11,삼성생명,21400000000000.0
2010-10-11,LG화학,21273023100000.0
2010-10-11,한국전력,20369774856000.0
2010-10-11,KB금융,20206193543900.0
2010-10-11,기아차,15661424305500.0
2010-10-11,SK텔레콤,14332363702500.0
2010-10-11,SK에너지,13962300164000.0
2010-10-11,LG전자,13784936674200.0
2010-10-11,LG,13752803340700.0
2010-10-12,삼성전자,109885305402000.0
2010-10-12,POSCO,45249967365000.0
2010-10-12,현대차,34913821921500.0
2010-10-12,현대모비스,25309404380000.0
2010-10-12,현대중공업,24738000000000.0
2010-10-12,신한지주,21410111353050.0
2010-10-12,삼성생명,21300000000000.0
2010-10-12,KB금융,20360734221100.0
2010-10-12,LG화학,20278956600000.0
2010-10-12,한국전력,19888599072000.0
2010-10-12,기아차,15345828853500.0
2010-10-12,SK텔레콤,14090126569500.0
2010-10-12,LG전자,13857260581200.0
2010-10-12,SK에너지,13731136254000.0
2010-10-12,LG,13580246209700.0
2010-10-13,삼성전자,109590706728000.0
2010-10-13,POSCO,43419043830000.0
2010-10-13,현대차,35684789598000.0
2010-10-13,현대중공업,25156000000000.0
2010-10-13,현대모비스,24920028928000.0
2010-10-13,삼성생명,21300000000000.0
2010-10-13,신한지주,21291561456300.0
2010-10-13,KB금융,20708450744800.0
2010-10-13,LG화학,20510905450000.0
2010-10-13,한국전력,19952755843200.0
2010-10-13,기아차,15326104137750.0
2010-10-13,SK텔레콤,14211245136000.0
2010-10-13,LG전자,14030837958000.0
2010-10-13,SK에너지,13962300164000.0
2010-10-13,하이닉스,13812468672600.0
2010-10-14,삼성전자,110474502750000.0
2010-10-14,POSCO,43331856995000.0
2010-10-14,현대차,36896310232500.0
2010-10-14,현대중공업,25688000000000.0
2010-10-14,현대모비스,25309404380000.0
2010-10-14,LG화학,21670649700000.0
2010-10-14,신한지주,21410111353050.0
2010-10-14,KB금융,20901626591300.0
2010-10-14,삼성생명,20900000000000.0
2010-10-14,한국전력,19824442300800.0
2010-10-14,기아차,15564949726050.0
2010-10-14,SK텔레콤,14291990847000.0
2010-10-14,LG전자,14262274460400.0
2010-10-14,LG디스플레이,14241064860000.0
2010-10-14,SK에너지,13962300164000.0
2010-10-15,삼성전자,111063700098000.0
2010-10-15,POSCO,43070296490000.0
2010-10-15,현대차,36015204316500.0
2010-10-15,현대중공업,25574000000000.0
2010-10-15,현대모비스,24725341202000.0
2010-10-15,LG화학,22200818500000.0
2010-10-15,신한지주,21576081208500.0
2010-10-15,KB금융,20978896929900.0
2010-10-15,삼성생명,20500000000000.0
2010-10-15,한국전력,19952755843200.0
2010-10-15,기아차,15426857649900.0
2010-10-15,LG디스플레이,14759897625000.0
2010-10-15,LG전자,14537105307000.0
2010-10-15,SK에너지,14239696856000.0
2010-10-15,SK텔레콤,14211245136000.0
2010-10-18,삼성전자,110621802087000.0
2010-10-18,POSCO,42939516237500.0
2010-10-18,현대차,33922577766000.0
2010-10-18,현대중공업,25118000000000.0
2010-10-18,현대모비스,23703230640500.0
2010-10-18,LG화학,21935734100000.0
2010-10-18,신한지주,21599791187850.0
2010-10-18,KB금융,20592545236900.0
2010-10-18,삼성생명,20500000000000.0
2010-10-18,한국전력,19535736830400.0
2010-10-18,기아차,14992853982000.0
2010-10-18,LG디스플레이,14634662130000.0
2010-10-18,LG전자,14609429214000.0
2010-10-18,LG,14046150463400.0
2010-10-18,SK텔레콤,13928635147500.0
2010-10-19,삼성전자,109148808717000.0
2010-10-19,POSCO,42634362315000.0
2010-10-19,현대차,34142854245000.0
2010-10-19,현대중공업,24852000000000.0
2010-10-19,현대모비스,23800574503500.0
2010-10-19,LG화학,21604378600000.0
2010-10-19,신한지주,21291561456300.0
2010-10-19,삼성생명,20500000000000.0
2010-10-19,KB금융,20051652866700.0
2010-10-19,한국전력,19535736830400.0
2010-10-19,기아차,15130946058150.0
2010-10-19,LG전자,14537105307000.0
2010-10-19,LG디스플레이,14473645065000.0
2010-10-19,LG,13804570480000.0
2010-10-19,SK텔레콤,13767143725500.0
2010-10-20,삼성전자,109738006065000.0
2010-10-20,POSCO,42242021557500.0
2010-10-20,현대차,35244236640000.0
2010-10-20,현대중공업,24510000000000.0
2010-10-20,현대모비스,24335965750000.0
2010-10-20,LG화학,22366496250000.0
2010-10-20,신한지주,21433821332400.0
2010-10-20,삼성생명,20600000000000.0
2010-10-20,KB금융,20553910067600.0
2010-10-20,한국전력,19311188131200.0
2010-10-20,기아차,15387402771000.0
2010-10-20,LG전자,14754077028000.0
2010-10-20,LG디스플레이,14402081925000.0
2010-10-20,하이닉스,14107606892100.0
2010-10-20,SK텔레콤,13928635147500.0
2010-10-21,삼성전자,112683992805000.0
2010-10-21,POSCO,42285614975000.0
2010-10-21,현대차,35794927837500.0
2010-10-21,현대중공업,24928000000000.0
2010-10-21,현대모비스,24676669270500.0
2010-10-21,LG화학,22896665050000.0
2010-10-21,신한지주,20888491807350.0
2010-10-21,삼성생명,20600000000000.0
2010-10-21,KB금융,20283463882500.0
2010-10-21,한국전력,19279109745600.0
2010-10-21,기아차,15508159245000.0
2010-10-21,LG전자,14898724842000.0
2010-10-21,LG,14253219020600.0
2010-10-21,LG디스플레이,14115829365000.0
2010-10-21,하이닉스,14019065426250.0
2010-10-22,삼성전자,114451584849000.0
2010-10-22,POSCO,42503582062500.0
2010-10-22,현대차,37006448472000.0
2010-10-22,현대중공업,26030000000000.0
2010-10-22,현대모비스,25114716654000.0
2010-10-22,LG화학,23426833850000.0
2010-10-22,신한지주,20912201786700.0
2010-10-22,삼성생명,20600000000000.0
2010-10-22,KB금융,20128923205300.0
2010-10-22,한국전력,19311188131200.0
2010-10-22,기아차,15685733587500.0
2010-10-22,LG전자,15188020470000.0
2010-10-22,LG디스플레이,14759897625000.0
2010-10-22,하이닉스,14284689823800.0
2010-10-22,SK에너지,14239696856000.0
2010-10-25,삼성전자,113567788827000.0
2010-10-25,POSCO,42067647887500.0
2010-10-25,현대차,37887554388000.0
2010-10-25,현대중공업,27778000000000.0
2010-10-25,현대모비스,26428858804500.0
2010-10-25,LG화학,23526240500000.0
2010-10-25,신한지주,21078171642150.0
2010-10-25,삼성생명,20500000000000.0
2010-10-25,KB금융,20244828713200.0
2010-10-25,한국전력,19439501673600.0
2010-10-25,기아차,16593335782500.0
2010-10-25,LG전자,14971048749000.0
2010-10-25,LG디스플레이,14795679195000.0
2010-10-25,SK에너지,14748257458000.0
2010-10-25,하이닉스,14343717467700.0
2010-10-26,삼성전자,112389394131000.0
2010-10-26,POSCO,42242021557500.0
2010-10-26,현대차,37777416148500.0
2010-10-26,현대중공업,28120000000000.0
2010-10-26,현대모비스,27012921982500.0
2010-10-26,LG화학,23526240500000.0
2010-10-26,신한지주,20983331724750.0
2010-10-26,삼성생명,20600000000000.0
2010-10-26,KB금융,20013017697400.0
2010-10-26,한국전력,19439501673600.0
2010-10-26,기아차,16968214950000.0
2010-10-26,LG전자,14754077028000.0
2010-10-26,SK에너지,14748257458000.0
2010-10-26,LG디스플레이,14670443700000.0
